10.4102/koers.v73i4.177	137349D5	The Polokwane conference and South Africa’s second political transition: tentative conclusions on future perspectives		0	2012
10.1590/S0104-11692010000300010	012A5D2E	Health related quality of life of women with cervical cancer	This cross-sectional study aimed to evaluate the health related quality of life (HRQoL) of women with cervical cancer and to identify predictors of quality of life. Between November 2008 and February 2009, 149 women were interviewed. The instrument Functional Assessment of Cancer Therapy-Cervix Cancer (FACT-Cx) was used to assess HRQoL and, in general, the scores obtained indicated positive evaluation. The items that showed negative evaluation were: I am interested in sex, I feel sexually attractive, I am afraid to have sex and My vagina feels too narrow or short. In multiple linear regression analysis, using the backward method, of the 18 independent variables, eight were predictive of HRQoL. Self-perceived health status was the most influential factor. Special attention should be given to the sexual dysfunctions of these women after radiotherapy.	7	2010
10.1016/0361-3682(94)90010-8	02D3CE77	The usefulness of management accounting systems, functional differentiation and managerial effectiveness	This study examines the role of broad scope information, made available by management accounting systems (MAS), in enhancing managerial performance. It is proposed that differentiation of activities into areas such as marketing and production is an organizational response to manage uncertainty. The paper argues that such differentiation of activities moderates the association between the extent to which managers use broad scope MAS information and performance. A study of 75 managers indicated that the association between the extent of use of broad scope MAS information and performance was stronger for managers of marketing than production activities.	39	1994
10.1186/1748-717X-9-50	0747FFFC	Deformable versus rigid registration of PET/CT images for radiation treatment planning of head and neck and lung cancer patients: a retrospective dosimetric comparison.	BACKGROUND: The purpose of this study is to evaluate the clinical impact of using deformable registration in tumor volume definition between separately acquired PET/CT and planning CT images.\n\nMETHODS: Ten lung and 10 head and neck cancer patients were retrospectively selected. PET/CT images were registered with planning CT scans using commercially available software. Radiation oncologists defined two sets of gross tumor volumes based on either rigidly or deformably registered PET/CT images, and properties of these volumes were then compared.\n\nRESULTS: The average displacement between rigid and deformable gross tumor volumes was 1.8 mm (0.7 mm) with a standard deviation of 1.0 mm (0.6 mm) for the head and neck (lung) cancer subjects. The Dice similarity coefficients ranged from 0.76-0.92 and 0.76-0.97 for the head and neck and lung subjects, respectively, indicating conformity. All gross tumor volumes received at least 95% of the prescribed dose to 99% of their volume. Differences in the mean radiation dose delivered to the gross tumor volumes were at most 2%. Differences in the fraction of the tumor volumes receiving 100% of the radiation dose were at most 5%.\n\nCONCLUSIONS: The study revealed limitations in the commercial software used to perform deformable registration. Unless significant anatomical differences between PET/CT and planning CT images are present, deformable registration was shown to be of marginal value when delineating gross tumor volumes.	3	2014
10.1002/jgm.1045	02F6EB14	Human osteocalcin: A strong promoter for nitric oxide synthase gene therapy, with specificity for hormone refractory prostate cancer	BACKGROUND: Gene therapy has been identified as a promising treatment strategy for hormone refractory prostate cancer (HRPC). We report, for the first time, the use of the human osteocalcin (hOC) promoter to control inducible nitric oxide synthase (iNOS) transgene expression in HRPC. METHODS: Human prostate carcinoma cells (PC3, DU145, LNCaP), colon cancer cells (HT29) and human microvascular endothelial cells (HMEC-1) were transfected in vitro with constitutively driven CMV/iNOS or hOC/iNOS plasmid DNA by cationic lipid vector. End points of these experiments were Western blotting, NO(.) generation using the Greiss test to measure accumulated nitrite, and clonogenic assay. RESULTS: Transfection of the hOC/iNOS plasmid increased iNOS protein and total nitrite levels in PC3 and DU145 cells, but not LNCaP or HT29. Transfection with CMV/iNOS or hOC/iNOS resulted in no additional cytotoxicity in androgen-dependent LNCaP cells or in the non-prostate cell lines. However, transfection with either construct resulted in a greatly reduced cell survival (to 10-20%) in the androgen-independent PC3 and DU145 cell lines. CONCLUSIONS: Utilising the tumour-type specific properties of the hOC promoter in tandem with the iNOS gene, we have demonstrated target cell specificity, and transgene activation, in the androgen-independent prostate cancer cell lines (PC3 and DU145), an effect absent in normal and androgen-dependent cells. Furthermore, the levels of NO(.) generated are comparable with those seen generated with constitutively (CMV)-driven iNOS. The data obtained from this study provide a basis for future development of hOC/iNOS gene therapy.	7	2007
10.5194/cpd-8-3977-2012	016C80BA	Lake El'gygytgyn water and sediment balance components overview and its implications for the sedimentary record		0	2012
10.3390/molecules18033339	0AA68B20	Advances in click chemistry for single-chain nanoparticle construction	Single-chain polymeric nanoparticles are artificial folded soft nano-objects of ultra-small size which have recently gained prominence in nanoscience and nanotechnology due to their exceptional and sometimes unique properties. This review focuses on the current state of the investigations of click chemistry techniques for highly-efficient single-chain nanoparticle construction. Additionally, recent progress achieved for the use of well-defined single-chain nanoparticles in some promising fields, such as nanomedicine and catalysis, is highlighted.	22	2013
10.1136/bmj.333.7566.499-a	05C85473	Where next for China? Keep to the basic principles of critical appraisal.		1	2006
10.4081/nd.2012.e2	0C33EEA0	Fast and complete degradation of Congo red under visible light with Er3+ and Nd3+ ions doped TiO2 nanocomposites		1	2012
10.1285/i15900932v32n1p105	03361BAB	Statics and dynamics of fluids in nanotubes	The purpose of this article is to study the statics and dynamics of nanotubes by using the methods of continuum mechanics. The nanotube can be filled with only a liquid or a vapour phase according to the physicochemical characteristics of the wall and to the disjoining pressure associated with the liquid and vapour mother bulks of the fluid, regardless of the nature of the external mother bulk. In dynamics, flows through nanotubes can be much more important than classical Poiseuille flows. When the external mother bulk is of vapour, the flow can be a million times larger than the classical flows when slippage on wall does not exist.	14	2012
10.4161/psb.24030	055433E4	Aquaporin genes GintAQPF1 and GintAQPF2 from Glomus intraradices contribute to plant drought tolerance.	Arbuscular mycorrhizal (AM) symbiosis, established between AM fungi (AMF) and roots of higher plants, occurs in most terrestrial ecosystems. It has been well demonstrated that AM symbiosis can improve plant performance under various environmental stresses, including drought stress. However, the molecular basis for the direct involvement of AMF in plant drought tolerance has not yet been established. Most recently, we cloned two functional aquaporin genes, GintAQPF1 and GintAQPF2, from AM fungus Glomus intraradices. By heterologous gene expression in yeast, aquaporin localization, activities and water permeability were examined. Gene expressions during symbiosis in expose to drought stress were also analyzed. Our data strongly supported potential water transport via AMF to host plants. As a complement, here we adopted the monoxenic culture system for AMF, in which carrot roots transformed by Ri-T DNA were cultured with Glomus intraradices in two-compartment Petri dishes, to verify the aquaporin gene functions in assisting AMF survival under polyethylene glycol (PEG) treatment. Our results showed that 25% PEG significantly upregulated the expression of two aquaporin genes, which was in line with the gene functions examined in yeast. We therefore concluded that the aquaporins function similarly in AMF as in yeast subjected to osmotic stress. The study provided further evidence to the direct involvement of AMF in improving plant water relations under drought stresses.	15	2013
10.1007/s100510050309	0552CBDF	Dynamic critical properties of a one-dimensional probabilistic cellular automaton	Dynamic properties of a one-dimensional probabilistic cellular automaton are studied by monte-carlo simulation near a critical point which marks a second-order phase transition from a active state to a effectively unique absorbing state. Values obtained for the dynamic critical exponents indicate that the transition belongs to the universality class of directed percolation. Finally the model is compared with a previously studied one to show that a difference in the nature of the absorbing states places them in different universality classes.	0	1997
10.1111/j.1365-2133.2012.10897.x	07C57731	An increased incidence of Propionibacterium acnes biofilms in acne vulgaris: A case-control study	BACKGROUND: Acne vulgaris is a disorder of the sebaceous follicles. Propionibacterium acnes can be involved in inflammatory acne.\n\nOBJECTIVES: This case-control study aimed at investigating the occurrence and localization of P. acnes in facial biopsies in acne and to characterize the P. acnes phylotype in skin compartments.\n\nMETHODS: Specific monoclonal and polyclonal antibodies were applied to skin biopsies of 38 patients with acne and matching controls to localize and characterize P. acnes and to determine expression of co-haemolysin CAMP factor, a putative virulence determinant.\n\nRESULTS: Follicular P. acnes was demonstrated in 18 (47%) samples from patients with acne and eight (21%) control samples [odds ratio (OR) 3·37, 95% confidence interval (CI) 1·23-9·23; P = 0·017]. In 14 (37%) samples from patients with acne, P. acnes was visualized in large macrocolonies/biofilms in sebaceous follicles compared with only five (13%) control samples (OR 3·85, 95% CI 1·22-12·14; P = 0·021). Macrocolonies/biofilms consisting of mixed P. acnes phylotypes expressing CAMP1 were detected in both case and control samples. Only four samples tested positive for the presence of Staphylococcus spp. and fungi were not observed.\n\nCONCLUSIONS: We have for the first time visualized different P. acnes phylotypes in macrocolonies/biofilms in sebaceous follicles of skin biopsies. Our results support the hypothesis that P. acnes can play a role in the pathogenesis of acne as acne samples showed a higher prevalence of follicular P. acnes colonization, both in terms of follicles containing P. acnes and the greater numbers of bacteria in macrocolonies/biofilms than in control samples.	30	2012
10.1103/PhysRevA.83.043621	124C8E42	Testing spontaneous localization theories with matter-wave interferometry	We propose to test the theory of continuous spontaneous localization (CSL) in an all-optical time-domain Talbot-Lau interferometer for clusters with masses exceeding 1000000 amu. By assessing the relevant environmental decoherence mechanisms, as well as the growing size of the particles relative to the grating fringes, we argue that it will be feasible to test the quantum superposition principle in a mass range excluded by recent estimates of the CSL effect.	38	2011
10.1142/S0217751X1250087X	0DF0105D	DEVELOPING THE FRAMED STANDARD MODEL	The framed standard model (FSM) suggested earlier, which incorporates the Higgs field and 3 fermion generations as part of the framed gauge theory structure, is here developed further to show that it gives both quarks and leptons hierarchical masses and mixing matrices akin to what is experimentally observed. Among its many distinguishing features which lead to the above results are (i) the vacuum is degenerate under a global $su(3)$ symmetry which plays the role of fermion generations, (ii) the fermion mass matrix is "universal", rank-one and rotates (changes its orientation in generation space) with changing scale $\mu$, (iii) the metric in generation space is scale-dependent too, and in general non-flat, (iv) the theta-angle term in the QCD action of topological origin gets transformed into the CP-violating phase of the CKM matrix for quarks, thus offering at the same time a solution to the strong CP problem.	4	2012
10.1103/PhysRevD.86.043005	10A05C8C	Irregularity in gamma ray source spectra as a signature of axionlike particles	The main objective of this comment is to point out a few mistakes and obscure points in a paper by D. Wouters and P. Brun in [Phys. Rev. D 86, 043005 (2012)] concerning oscillations of photons into axion-like particles (ALPs).	11	2012
10.1590/S0036-46651988000200011	0A8F2666	Avaliação exploratória de atuação bienal do Programa Integrado de Doenças Endêmicas do Conselho Nacional de Desenvolvimento Científico e Tecnológico--PIDE/CNPq.	Revisa-se inicialmente a identidade básica do Programa Integrado de Doenças Endêmicas (PIDE), iniciativa do Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq), destinado ao fomento diferenciado nas áreas de Doenças de Chagas, Esquistossomose, Malária, Leismaniose e outras endemias relevantes (I). Descrevem-se, a seguir, procedimentos e resultados da avaliaçäo exploratória de sua sexta fase bienal (PIDE): os aspectos científicos propostos para investigaçäo foram atividade, produtividade e progresso; dados primários foram coletados através de questionários respondidos por 73,3% dos responsáveis pelos 195 projetos financiados, complementando-os com informaçöes institucionais disponíveis (II); apurou-se, ao final, volume, custo global e custo médio de projeto por área, distribuiçäo das alocaçöes por regiöes geográficas e universidades do país mais frequentemente contempladas. Tais indicadores revelaram alta atividade e produtividade, sobretudo na área de Doença de Chagas, regiäo Sudeste e cinco Universidades brasileiras (III). A exploraçäo desses comportamentos observados nos projetos, aparentemente mais afeitos às características dos estudiosos do que dos estudados, constitui o objeto da discussäo (IV) (AU)	1	1988
10.1086/305885	01852EB9	Envelope structure on 700 AU scales and the molecular outflows of low-mass young stellar objects.	Aperture synthesis observations of HCO+ J = 1-0, 13CO 1-0, and C18O 1-0 obtained with the Owens Valley Millimeter Array are used to probe the small-scale (5" approximately 700 AU) structure of the molecular envelopes of a well-defined sample of nine embedded low-mass young stellar objects in Taurus. The interferometer results can be understood in terms of: (1) a core of radius approximately or less than 1000 AU surrounding the central star, possibly flattened and rotating; (2) condensations scattered throughout the envelope that may be left over from the inhomogeneous structure of the original cloud core or that may have grown during collapse; and (3) material within the outflow or along the walls of the outflow cavity. Masses of the central cores are 0.001-0.1 M (solar), and agree well with dust continuum measurements. Averaged over the central 20" (3000 AU) region, an HCO+ abundance of 4 x 10(-8) is inferred, with a spread of a factor of 3 between the different sources. Reanalysis of previously presented single-dish data yields an HCO+ abundance of (5.0 +/- 1.7) x 10(-9), which may indicate an average increase by a factor of a few on the smaller scales sampled by the interferometer. Part of this apparent abundance variation could be explained by contributions from extended cloud emission to the single-dish C18O lines, and uncertainties in the assumed excitation temperatures and opacities. The properties of the molecular envelopes and outflows are further investigated through single-dish observations of 12CO J = 6-5, 4-3, and 3-2, 13CO 6-5 and 3-2, and C18O 3-2 and 2-1, obtained with the James Clerk Maxwell and IRAM 30 m telescopes, along with the Caltech Submillimeter Observatory. Ratios of the mid-J CO lines are used to estimate the excitation temperature, with values of 25-80 K derived for the gas near line centre. The outflow wings show a similar range, although Tex is enhanced by a factor of 2-3 in at least two sources. In contrast to the well-studied L1551 IRS 5 outflow, which extends over 10' (0.4 pc), seven of the remaining eight sources are found to drive 12CO 3-2 outflows over < or = 1' (0.04 pc); only L1527 IRS has a well-developed outflow of some 3'(0.12 pc). Estimates are obtained for the outflow kinetic luminosity, Lkin, and the flow momentum rate, FCO, applying corrections for line opacity and source inclination. The flow force FCO correlates with the envelope mass and with the 2.7 mm flux of the circumstellar disk. Only a weak correlation is seen with Lbol, while none is found with the relative age of the object as measured by integral Tmb(HCO+ 3-2)dV/Lbol. These trends support the hypothesis that outflows are driven by accretion through a disk, with a global mass infall rate determined by the mass and density of the envelope. The association of compact HCO+ emission with the walls of the outflow cavities indicates that outflows in turn influence the appearance of the envelopes. It is not yet clear, however, whether they are actively involved in sweeping up envelope material, or merely provide a low-opacity pathway for heating radiation to reach into the envelope.	20	1998
10.1016/j.ppnp.2006.09.001	1292F80D	On the running coupling constant in QCD	We try to review the main current ideas and points of view on the running coupling constant in QCD. We begin by recalling briefly the classic analysis based on the Renormalization Group Equations with some emphasis on the exact solutions for a given number of loops, in comparison with the usual approximate expressions. We give particular attention to the problem of eliminating the unphysical Landau singularities, and of defining a coupling that remains significant at infrared scales. We consider various proposals for couplings directly related to the quark-antiquark potential or to other physical quantities (effective charges) and discuss optimization in the choice of the scale parameter and of the renormalization scheme. Our main focus is, however, on dispersive methods, their application and their relation with non-perturbative effects. We try also to summarize the main results obtained by Lattice simulations, in particular various MOM schemes. We conclude by briefly recalling the traditional comparisons with experimental data. ?? 2006 Elsevier B.V. All rights reserved.	12	2007
10.1038/sj.onc.1204636	00EB2176	The metastasis-associated Mts1(S100A4) protein could act as an angiogenic factor.	The involvement of Mts1(S100A4), a small Ca(2+)-binding protein in tumor progression and metastasis had been demonstrated. However, the mechanism by which mts1(S100A4) promoted metastasis had not been identified. Here we demonstrated that Mts1(S100A4) had significant stimulatory effect on the angiogenesis. We detected high incidence of hemangiomas--benign tumors of vascular origin in aged transgenic mice ubiquitously expressing the mts1(S100A4) gene. Furthermore, the serum level of the Mts1(S100A4) protein increased with ageing. Tumors developed in Mts1-transgenic mice revealed an enhanced vascular density. We showed that an oligomeric, but not a dimeric form of the Mts1(S100A4) protein was capable of enhancing the endothelial cell motility in vitro and stimulate the corneal neovascularization in vivo. An oligomeric fraction of the protein was detected in the conditioned media as well as in human serum. The data obtained allowed us to conclude that mts1(S100A4) might induce tumor progression via stimulation of angiogenesis.	21	2001
10.2140/agt.2005.5.1555	04F12F57	The space of intervals in a Euclidean space	For a path-connected space X, a well-known theorem of Segal, May and Milgram asserts that the configuration space of finite points in R^n with labels in X is weakly homotopy equivalent to the n-th loop-suspension of X. In this paper, we introduce a space I_n(X) of intervals suitably topologized in R^n with labels in a space X and show that it is weakly homotopy equivalent to n-th loop-suspension of X without the assumption on path-connectivity.	2	2005
10.1590/S1413-35552007000500003	091AD5CB	Correlação entre classe funcional e qualidade de vida em usuários de marcapasso cardíaco		9	2007
10.1016/j.neuroimage.2009.11.007	0856F817	Sub-cortical and brainstem sites associated with chemo-stimulated increases in ventilation in humans	We investigated the neural basis for spontaneous chemo-stimulated increases in ventilation in awake, healthy humans. Blood oxygen level dependent (BOLD) functional MRI was performed in nine healthy subjects using T2* weighted echo planar imaging. Brain volumes (52 transverse slices, cortex to high spinal cord) were acquired every 3.9 s. The 30 min paradigm consisted of six, 5-min cycles, each cycle comprising 45 s of hypoxic-isocapnia, 45 s of isooxic-hypercapnia and 45 s of hypoxic-hypercapnia, with 55 s of non-stimulatory hyperoxic-isocapnia (control) separating each stimulus period. Ventilation was significantly (p < 0.001) increased during hypoxic-isocapnia, isooxic-hypercapnia and hypoxic-hypercapnia (17.0, 13.8, 24.9 L/min respectively) vs. control (8.4 L/min) and was associated with significant (p < 0.05, corrected for multiple comparisons) signal increases within a bilateral network that included the basal ganglia, thalamus, red nucleus, cerebellum, parietal cortex, cingulate and superior mid pons. The neuroanatomical structures identified provide evidence for the spontaneous control of breathing to be mediated by higher brain centres, as well as respiratory nuclei in the brainstem. © 2009 Elsevier Inc. All rights reserved.	24	2010
10.1016/j.shpsc.2013.03.014	04818A80	Synthetic biology and the technicity of biofuels	The principal existing real-world application of synthetic biology is biofuels. Several 'next generation biofuel' companies-Synthetic Genomics, Amyris and Joule Unlimited Technologies-claim to be using synthetic biology to make biofuels. The irony of this is that highly advanced science and engineering serves the very mundane and familiar realm of transport. Despite their rather prosaic nature, biofuels could offer an interesting way to highlight the novelty of synthetic biology from several angles at once. Drawing on the French philosopher of technology and biology Gilbert Simondon, we can understand biofuels as technical objects whose genesis involves processes of concretisation that negotiate between heterogeneous geographical, biological, technical, scientific and commercial realities. Simondon's notion of technicity, the degree of concretisation of a technical object, usefully conceptualises this relationality. Viewed in terms of technicity, we might understand better how technical entities, elements, and ensembles are coming into being in the name of synthetic biology. The broader argument here is that when we seek to identify the newness of disciplines, their newness might be less epistemic and more logistic. © 2013 .	28	2013
10.1108/09649420210445776	0831094F	Moving into management: gender segregation and its effect on managerial attainment	Steady progress has been achieved with implementing legislated public sector equal employment opportunities (EEO) policies and programs to fulfil the aim of increasing the representation of EEO groups in public employment. However, there remain areas of significant gender differences in the public sector labour market. One of the most persistent problems has been segregation by gender and this characteristic employment pattern can be discerned across industry, occupation, firm and type of employment contract. This research compares and contrasts the effect of gender domination on the gender composition of tiers of management and numbers in the Senior Executive Service across a state government public service in Australia. The career progression of males and females in female dominated and male dominated agencies are examined to determine whether different career outcomes can be discerned under conditions of significantly greater numbers of one gender being employed. Findings indicate that men in female-dominated agencies have different employment profiles and career patterns to those of women in male dominated agencies.	4	2002
10.4304/jltr.5.1.193-198	029A9CD1	Design for the Intermediate-level Oral CSL Class in the Postmethod Era		0	2014
10.1103/PhysRevE.64.036103	0AEE13B3	Exact tagged particle correlations in the random average process.	We study analytically the correlations between the positions of tagged particles in the random average process, an interacting particle system in one dimension. We show that in the steady state, the mean-squared autofluctuation of a tracer particle grows subdiffusively sigma(2)0(t) approximately t(1/2) for large time t in the absence of external bias but grows diffusively sigma(2)0(t) approximately t in the presence of a nonzero bias. The prefactors of the subdiffusive and diffusive growths, as well as the universal scaling function describing the crossover between them, are computed exactly. We also compute sigma(2)(r)(t), the mean-squared fluctuation in the position difference of two tagged particles separated by a fixed tag shift r in the steady state and show that the external bias has a dramatic effect on the time dependence of sigma(2)(r)(t). For fixed r,sigma(2)(r)(t) increases monotonically with t in the absence of bias, but has a nonmonotonic dependence on t in the presence of bias. Similarities and differences with the simple exclusion process are also discussed.	7	2001
10.1111/j.1464-5491.2004.01228.x	068D90DD	Nutrient intakes; biochemical and risk indices associated with Type 2 diabetes and glycosylated haemoglobin, in the British National Diet and Nutrition Survey of people aged 65 years and over	AIMS: To characterize nutritional differences between survey participants diagnosed with Type 2 diabetes; those without diabetes, and those with "undiagnosed diabetes" based on glycosylated haemoglobin (HbA(1c)). SUBJECTS AND METHODS: The 1994/5 British National Diet and Nutrition Survey, of people aged 65 years and over (mean age 78 years), included 73 respondents with diagnosed Type 2 diabetes [mean (sd) HbA(1c) = 7.06 (2.05)%], and 30 with "undiagnosed diabetes" (defined as HbA(1c) > 6.3%; mean (sd) HbA(1c) = 7.40 (1.66)%], among a representative sample of 1038 with anthropometry; 4-day weighed diet; blood and urine status measurements. RESULTS: The prevalence of Type 2 diabetes (diagnosed + undiagnosed) was 10%. In subjects without diagnosis of diabetes, those with HbA(1c) > 6.3% had on average a significantly higher body weight (73.6 vs. 67.9 kg), higher waist circumference (99.8 vs. 91.8 cm), higher body mass index (28.6 vs. 25.9 kg/m(2)) and higher white cell counts (7.64 vs. 7.09 x 10(9)/l), than those with mean HbA(1c) < or = 6.3%. Diagnosed diabetic subjects had significantly higher energy-adjusted intakes of protein, fibre, vitamins and minerals than those not in this category (P < 0.01). In contrast, those with undiagnosed diabetes (HbA(1c) > 6.3%) were nutritionally "at risk", having low plasma concentrations of lycopene (0.13 vs. 0.24 micromol/l) and high density lipoprotein cholesterol (0.99 vs. 1.27 micromol/l) and a trend towards low vitamin C (24 vs. 36 micromol/l) which was significant (P < 0.01) for men. HbA(1c) was positively correlated with white cell count, plasma fasting triglycerides, plasma alkaline phosphatase and homocysteine (all P < 0.01 overall), being particularly striking amongst men. CONCLUSIONS: Among older British citizens, those with diagnosed diabetes had healthier nutritional profiles than those undiagnosed with high HbA(1c). Important health-promoting benefits are therefore predicted following early diagnosis and nutritional advice for people with Type 2 diabetes.	7	2004
10.1016/j.enpol.2012.08.002	07684C76	Exploring the scope for complementary sub-global policy to mitigate CO 2 from shipping	For a high probability of avoiding dangerous interference with the climate system, all sectors must decarbonise over coming decades. Although shipping is an energy efficient transport mode, its emissions continue to grow. Compounding this, the sector's complexity, exclusion from emission inventories and slow progress towards a mitigation strategy, limit drivers towards meaningful change. Whilst there remains a preference within the industry for global mitigation policies, the urgency of required emission cuts necessitates exploration of complimentary sub-global measures. The debate surrounding such measures tends to focus on apportioning global shipping emissions to nations. To explore the policy implications of apportionment, the UK is used in this paper to illustrate how available apportionment regimes produce a wide range of emission estimates. Moreover, in the absence of transparent fuel consumption and freight data, they have limited sensitivity, rendering them currently obsolete for monitoring purposes. Nations, regions and organisations influence shipping, particularly in relation to operations, yet debate surrounding apportionment has arguably delayed consideration of sub-global polices and indicators. This paper makes a case for putting the apportionment debate aside in the short-term to open out the full span of options, consider influence over aspects of the shipping system, and how to monitor success. © 2012 Elsevier Ltd.	37	2012
10.1103/PhysRevD.62.104021	0C86BBC8	$\hat{Q}$ operator for canonical quantum gravity	We study the properties of $\hat{Q}[\omega]$ operator on the kinematical Hilbert space ${\cal H}$ for canonical quantum gravity. Its complete spectrum with respect to the spin network basis is obtained. It turns out that $\hat{Q}[\omega]$ is diagonalized in this basis, and it is a well defined self-adjoint operator on ${\cal H}$. The same conclusions are also tenable on the SU(2) gauge invariant Hilbert space with the gauge invariant spin network basis.	0	2000
10.1186/2045-7022-2-6	03454003	Retraction: Vitamin C and asthma in children: modification of the effect by age, exposure to dampness and the severity of asthma	BACKGROUND: We previously found a significant benefit of vitamin C supplementation in asthmatic children.\n\nPURPOSE: To test whether the effect of vitamin C on asthma is heterogeneous over the participant population.\n\nMETHODS: Egyptian asthmatic children between 7 and 10 years of age (n = 60) were included in the cross-over trial. They were administered 0.2 grams per day of vitamin C and placebo for separate 6-week periods. The variation in the vitamin C effect on two clinically relevant outcomes was analyzed: the childhood asthma control test (C-ACT), which measures the severity of asthma symptoms (the scale ranges from 0 to 27 points, < 20 points indicating unsatisfactory asthma control), and FEV1. We used linear modeling to examine the variation of the vitamin C effect in the subgroups.\n\nRESULTS: The effect of vitamin C on the C-ACT was significantly modified by age and baseline C-ACT levels. In the children aged 7.0-8.2 years with a baseline C-ACT of 18 to 19 points, vitamin C increased the C-ACT score by 4.2 points (95% CI: 3.3-5.3); whereas in the children aged 8.3-10 years who had a baseline C-ACT of 14 to 15 points, vitamin C increased the C-ACT score by only 1.3 points (95% CI: 0.1-2.5). The effect of vitamin C on the FEV1 levels was significantly modified by age and exposure to dampness. In the children aged 7.0-8.2 years with no exposure to dampness, vitamin C increased the FEV1 level by 37% (95% CI: 34-40%), whereas in the children aged 8.3-10 years with exposure to dampness or mold in their bedroom more than one year prior to the study, vitamin C increased the FEV1 level by only 21% (95% CI: 18-25%).\n\nCONCLUSIONS: We found strong evidence that the effect of vitamin C on asthmatic children is heterogeneous. Further research is needed to confirm our findings and identify the groups of children who would receive the greatest benefit from vitamin C supplementation.	10	2012
10.1063/1.3105923	0720D429	Realization schemes for quantum instruments in finite dimensions	We present a general dilation scheme for quantum instruments with continuous outcome space in finite dimensions, in terms of an indirect POVM measurement performed on a finite dimensional ancilla. The general result is then applied to a large class of instruments generated by operator frames, which contains group-covariant instruments as a particular case, and allows to construct dilation schemes based on a measurement on the ancilla followed by a conditional feed-forward operation on the output. In the case of tight operator frames our construction generalizes quantum teleportation and telecloning, producing a whole family of generalized teleportation schemes in which the instrument is realized via a joint POVM at the sender combined with a conditional feed-forward operation at the receiver.	3	2009
10.1002/cbic.200900590	0019CE10	Engineering allosteric regulation into biological catalysts	Enzymes and ribozymes constitute two classes of biological catalysts. The activity of many natural enzymes is regulated by the binding of ligands that have different structures than their substrates; these ligands are consequently called allosteric effectors. In most allosteric enzymes, the allosteric binding site lies far away from the active site. This implies that communication pathways must exist between these sites. While mechanisms of allosteric regulation were developed more than forty years ago, they continue to be revisited regularly. The improved understanding of these mechanisms has led in the past two decades to projects to transform several unregulated enzymes into allosterically regulated ones either by rational design or directed evolution techniques. More recently, ribozymes have also been the object of similar successful engineering efforts. In this review, after briefly summarising recent progress in the theories of allosteric regulation, several strategies to engineer allosteric regulations in enzymes and ribozymes are described and compared. These redesigned biological catalysts find applications in a variety of areas.	25	2009
10.1159/000087751	06E0D5D3	Hormone treatment of the adult transsexual patient	Hormonal reassignment has two aims: (1) to reduce the hormonally induced secondary sex characteristics of the original sex and (2) to induce the secondary sex characteristics of the new sex. In Europe, cyproterone acetate is generally used to inhibit androgens in male-to-female transsexuals. Medroxyprogesterone acetate is an acceptable, though less effective, alternative. To induce feminization there is a wide range of oestrogens. Oral ethinyloestradiol is a potent and inexpensive oestrogen, but it may cause venous thrombosis. Oral 17beta-oestradiol valerate or transdermal 17beta-oestradiol is the treatment of choice. The goal of treatment in female-to-male transsexuals is to induce virilization, including a male pattern of sexual hair, a male voice and male physical contours, and to stop menses. The principal hormonal treatment is a testosterone preparation. Hormone-dependent tumours have been encountered and surveillance is necessary.	24	2005
10.1002/chem.201002519	03FC5377	A solution NMR study of the interactions of oligomannosides and the anti-HIV-1 2G12 antibody reveals distinct binding modes for branched ligands	The structural and affinity details of the interactions of synthetic oligomannosides, linear (di-, tri-, and tetra-) and branched (penta- and hepta-), with the broadly neutralizing anti-HIV-1 antibody 2G12 (HIV=human immunodeficiency virus) have been investigated in solution by using ligand-based NMR techniques, specifically saturation transfer difference (STD) NMR spectroscopy and transferred NOE experiments. Linear oligomannosides show similar binding modes to the antibody, with the nonreducing terminal disaccharide Manα(1→2)Man (Man=mannose) making the closest protein/ligand contacts in the bound state. In contrast, the branched pentamannoside shows two alternate binding modes, involving both ligand arms (D2- and D3-like), a dual binding description of the molecular recognition of this ligand by 2G12 in solution that differs from the single binding mode deduced from X-ray studies. On the contrary, the antibody shows an unexpected selectivity for one arm (D1-like) of the other branched ligand (heptamannoside). This result explains the previously reported lack of affinity enhancement relative to that of the D1-like tetramannoside. Single-ligand STD NMR titration experiments revealed noticeable differences in binding affinities among the linear and branched ligands in solution, with the latter showing decreased affinity. Among the analyzed series of ligands, the strongest 2G12 binders were the linear tri- and tetramannosides because both show similar affinity for the antibody. These results demonstrate that NMR spectroscopic techniques can deliver abundant structural, dynamics, and affinity information for the characterization of oligomannose-2G12 binding in solution, thus complementing, and, as in the case of the pentamannoside, extending, the structural view from X-ray crystallography. This information is of key importance for the development of multivalent synthetic gp120 high-mannose glycoconjugate mimics in the context of vaccine development.	14	2011
10.1007/s10610-013-9222-6	08BD468F	Book Review. Sung-suk Violet Yu: Do Bus Stops Increase Crime Opportunities?		0	2015
